TimeID,ReportYearCV,TimeframeStart,TimeframeEnd,DataPublicationDate
7961,2008,10/1/2008,9/30/2008,2/11/2019
7962,2009,10/1/2009,9/30/2009,2/11/2019
7963,2010,10/1/2010,9/30/2010,2/11/2019
7964,2011,10/1/2011,9/30/2011,2/11/2019
7965,2012,10/1/2012,9/30/2012,2/11/2019
7966,2013,10/1/2013,9/30/2013,2/11/2019
7967,2014,10/1/2014,9/30/2014,2/11/2019
7968,2004,10/1/2004,9/30/2004,2/11/2019
7969,2005,10/1/2005,9/30/2005,2/11/2019
7970,2006,10/1/2006,9/30/2006,2/11/2019
7971,2007,10/1/2007,9/30/2007,2/11/2019
7972,2008,10/1/2008,9/30/2008,2/11/2019
7973,2009,10/1/2009,9/30/2009,2/11/2019
7974,2010,10/1/2010,9/30/2010,2/11/2019
7975,2011,10/1/2011,9/30/2011,2/11/2019
7976,2012,10/1/2012,9/30/2012,2/11/2019
7977,2013,10/1/2013,9/30/2013,2/11/2019
7978,2014,10/1/2014,9/30/2014,2/11/2019
7979,2004,10/1/2004,9/30/2004,2/11/2019
7980,2005,10/1/2005,9/30/2005,2/11/2019
7981,2006,10/1/2006,9/30/2006,2/11/2019
7982,2007,10/1/2007,9/30/2007,2/11/2019
7983,2008,10/1/2008,9/30/2008,2/11/2019
7984,2009,10/1/2009,9/30/2009,2/11/2019
7985,2010,10/1/2010,9/30/2010,2/11/2019
7986,2011,10/1/2011,9/30/2011,2/11/2019
7987,2012,10/1/2012,9/30/2012,2/11/2019
7988,2013,10/1/2013,9/30/2013,2/11/2019
7989,2014,10/1/2014,9/30/2014,2/11/2019
7990,2004,10/1/2004,9/30/2004,2/11/2019
7991,2005,10/1/2005,9/30/2005,2/11/2019
7992,2006,10/1/2006,9/30/2006,2/11/2019
7993,2007,10/1/2007,9/30/2007,2/11/2019
7994,2008,10/1/2008,9/30/2008,2/11/2019
7995,2009,10/1/2009,9/30/2009,2/11/2019
7996,2010,10/1/2010,9/30/2010,2/11/2019
7997,2011,10/1/2011,9/30/2011,2/11/2019
7998,2012,10/1/2012,9/30/2012,2/11/2019
7999,2013,10/1/2013,9/30/2013,2/11/2019
8000,2014,10/1/2014,9/30/2014,2/11/2019
8001,2004,10/1/2004,9/30/2004,2/11/2019
8002,2005,10/1/2005,9/30/2005,2/11/2019
8003,2006,10/1/2006,9/30/2006,2/11/2019
8004,2007,10/1/2007,9/30/2007,2/11/2019
8005,2008,10/1/2008,9/30/2008,2/11/2019
8006,2009,10/1/2009,9/30/2009,2/11/2019
8007,2010,10/1/2010,9/30/2010,2/11/2019
8008,2011,10/1/2011,9/30/2011,2/11/2019
8009,2012,10/1/2012,9/30/2012,2/11/2019
8010,2013,10/1/2013,9/30/2013,2/11/2019
8011,2014,10/1/2014,9/30/2014,2/11/2019
8012,2004,10/1/2004,9/30/2004,2/11/2019
8013,2005,10/1/2005,9/30/2005,2/11/2019
8014,2006,10/1/2006,9/30/2006,2/11/2019
8015,2007,10/1/2007,9/30/2007,2/11/2019
8016,2008,10/1/2008,9/30/2008,2/11/2019
8017,2009,10/1/2009,9/30/2009,2/11/2019
8018,2010,10/1/2010,9/30/2010,2/11/2019
8019,2011,10/1/2011,9/30/2011,2/11/2019
8020,2012,10/1/2012,9/30/2012,2/11/2019
8021,2013,10/1/2013,9/30/2013,2/11/2019
8022,2014,10/1/2014,9/30/2014,2/11/2019
8023,2004,10/1/2004,9/30/2004,2/11/2019
8024,2005,10/1/2005,9/30/2005,2/11/2019
8025,2006,10/1/2006,9/30/2006,2/11/2019
8026,2007,10/1/2007,9/30/2007,2/11/2019
8027,2008,10/1/2008,9/30/2008,2/11/2019
8028,2009,10/1/2009,9/30/2009,2/11/2019
8029,2010,10/1/2010,9/30/2010,2/11/2019
8030,2011,10/1/2011,9/30/2011,2/11/2019
8031,2012,10/1/2012,9/30/2012,2/11/2019
8032,2013,10/1/2013,9/30/2013,2/11/2019
8033,2014,10/1/2014,9/30/2014,2/11/2019
8034,2004,10/1/2004,9/30/2004,2/11/2019
8035,2005,10/1/2005,9/30/2005,2/11/2019
8036,2006,10/1/2006,9/30/2006,2/11/2019
8037,2007,10/1/2007,9/30/2007,2/11/2019
8038,2008,10/1/2008,9/30/2008,2/11/2019
8039,2009,10/1/2009,9/30/2009,2/11/2019
8040,2010,10/1/2010,9/30/2010,2/11/2019
8041,2011,10/1/2011,9/30/2011,2/11/2019
8042,2012,10/1/2012,9/30/2012,2/11/2019
8043,2013,10/1/2013,9/30/2013,2/11/2019
8044,2014,10/1/2014,9/30/2014,2/11/2019
8045,2004,10/1/2004,9/30/2004,2/11/2019
8046,2005,10/1/2005,9/30/2005,2/11/2019
8047,2006,10/1/2006,9/30/2006,2/11/2019
8048,2007,10/1/2007,9/30/2007,2/11/2019
8049,2008,10/1/2008,9/30/2008,2/11/2019
8050,2009,10/1/2009,9/30/2009,2/11/2019
8051,2010,10/1/2010,9/30/2010,2/11/2019
8052,2011,10/1/2011,9/30/2011,2/11/2019
8053,2012,10/1/2012,9/30/2012,2/11/2019
8054,2013,10/1/2013,9/30/2013,2/11/2019
8055,2014,10/1/2014,9/30/2014,2/11/2019
8056,2004,10/1/2004,9/30/2004,2/11/2019
8057,2005,10/1/2005,9/30/2005,2/11/2019
8058,2006,10/1/2006,9/30/2006,2/11/2019
8059,2007,10/1/2007,9/30/2007,2/11/2019
8060,2008,10/1/2008,9/30/2008,2/11/2019
8061,2009,10/1/2009,9/30/2009,2/11/2019
8062,2010,10/1/2010,9/30/2010,2/11/2019
8063,2011,10/1/2011,9/30/2011,2/11/2019
8064,2012,10/1/2012,9/30/2012,2/11/2019
8065,2013,10/1/2013,9/30/2013,2/11/2019
8066,2014,10/1/2014,9/30/2014,2/11/2019
8067,2004,10/1/2004,9/30/2004,2/11/2019
8068,2005,10/1/2005,9/30/2005,2/11/2019
8069,2006,10/1/2006,9/30/2006,2/11/2019
8070,2007,10/1/2007,9/30/2007,2/11/2019
8071,2008,10/1/2008,9/30/2008,2/11/2019
8072,2009,10/1/2009,9/30/2009,2/11/2019
8073,2010,10/1/2010,9/30/2010,2/11/2019
8074,2011,10/1/2011,9/30/2011,2/11/2019
8075,2012,10/1/2012,9/30/2012,2/11/2019
8076,2013,10/1/2013,9/30/2013,2/11/2019
8077,2014,10/1/2014,9/30/2014,2/11/2019
8078,2004,10/1/2004,9/30/2004,2/11/2019
8079,2005,10/1/2005,9/30/2005,2/11/2019
8080,2006,10/1/2006,9/30/2006,2/11/2019
8081,2007,10/1/2007,9/30/2007,2/11/2019
8082,2008,10/1/2008,9/30/2008,2/11/2019
8083,2009,10/1/2009,9/30/2009,2/11/2019
8084,2010,10/1/2010,9/30/2010,2/11/2019
8085,2011,10/1/2011,9/30/2011,2/11/2019
8086,2012,10/1/2012,9/30/2012,2/11/2019
8087,2013,10/1/2013,9/30/2013,2/11/2019
8088,2014,10/1/2014,9/30/2014,2/11/2019
8089,2004,10/1/2004,9/30/2004,2/11/2019
8090,2005,10/1/2005,9/30/2005,2/11/2019
8091,2006,10/1/2006,9/30/2006,2/11/2019
8092,2007,10/1/2007,9/30/2007,2/11/2019
8093,2008,10/1/2008,9/30/2008,2/11/2019
8094,2009,10/1/2009,9/30/2009,2/11/2019
8095,2010,10/1/2010,9/30/2010,2/11/2019
8096,2011,10/1/2011,9/30/2011,2/11/2019
8097,2012,10/1/2012,9/30/2012,2/11/2019
8098,2013,10/1/2013,9/30/2013,2/11/2019
8099,2014,10/1/2014,9/30/2014,2/11/2019
8100,2004,10/1/2004,9/30/2004,2/11/2019
8101,2005,10/1/2005,9/30/2005,2/11/2019
8102,2006,10/1/2006,9/30/2006,2/11/2019
8103,2007,10/1/2007,9/30/2007,2/11/2019
8104,2008,10/1/2008,9/30/2008,2/11/2019
8105,2009,10/1/2009,9/30/2009,2/11/2019
8106,2010,10/1/2010,9/30/2010,2/11/2019
8107,2011,10/1/2011,9/30/2011,2/11/2019
8108,2012,10/1/2012,9/30/2012,2/11/2019
8109,2013,10/1/2013,9/30/2013,2/11/2019
8110,2014,10/1/2014,9/30/2014,2/11/2019
8111,2004,10/1/2004,9/30/2004,2/11/2019
8112,2005,10/1/2005,9/30/2005,2/11/2019
8113,2006,10/1/2006,9/30/2006,2/11/2019
8114,2007,10/1/2007,9/30/2007,2/11/2019
8115,2008,10/1/2008,9/30/2008,2/11/2019
8116,2009,10/1/2009,9/30/2009,2/11/2019
8117,2010,10/1/2010,9/30/2010,2/11/2019
8118,2011,10/1/2011,9/30/2011,2/11/2019
8119,2012,10/1/2012,9/30/2012,2/11/2019
8120,2013,10/1/2013,9/30/2013,2/11/2019
8121,2014,10/1/2014,9/30/2014,2/11/2019
8122,2004,10/1/2004,9/30/2004,2/11/2019
8123,2005,10/1/2005,9/30/2005,2/11/2019
8124,2006,10/1/2006,9/30/2006,2/11/2019
8125,2007,10/1/2007,9/30/2007,2/11/2019
8126,2008,10/1/2008,9/30/2008,2/11/2019
8127,2009,10/1/2009,9/30/2009,2/11/2019
8128,2010,10/1/2010,9/30/2010,2/11/2019
8129,2011,10/1/2011,9/30/2011,2/11/2019
8130,2012,10/1/2012,9/30/2012,2/11/2019
8131,2013,10/1/2013,9/30/2013,2/11/2019
8132,2014,10/1/2014,9/30/2014,2/11/2019
8133,2004,10/1/2004,9/30/2004,2/11/2019
8134,2005,10/1/2005,9/30/2005,2/11/2019
8135,2006,10/1/2006,9/30/2006,2/11/2019
8136,2007,10/1/2007,9/30/2007,2/11/2019
8137,2008,10/1/2008,9/30/2008,2/11/2019
8138,2009,10/1/2009,9/30/2009,2/11/2019
8139,2010,10/1/2010,9/30/2010,2/11/2019
8140,2011,10/1/2011,9/30/2011,2/11/2019
8141,2012,10/1/2012,9/30/2012,2/11/2019
8142,2013,10/1/2013,9/30/2013,2/11/2019
8143,2014,10/1/2014,9/30/2014,2/11/2019
8144,2004,10/1/2004,9/30/2004,2/11/2019
8145,2005,10/1/2005,9/30/2005,2/11/2019
8146,2006,10/1/2006,9/30/2006,2/11/2019
8147,2007,10/1/2007,9/30/2007,2/11/2019
8148,2008,10/1/2008,9/30/2008,2/11/2019
8149,2009,10/1/2009,9/30/2009,2/11/2019
8150,2010,10/1/2010,9/30/2010,2/11/2019
8151,2011,10/1/2011,9/30/2011,2/11/2019
8152,2012,10/1/2012,9/30/2012,2/11/2019
8153,2013,10/1/2013,9/30/2013,2/11/2019
8154,2014,10/1/2014,9/30/2014,2/11/2019
8155,2004,10/1/2004,9/30/2004,2/11/2019
8156,2005,10/1/2005,9/30/2005,2/11/2019
8157,2006,10/1/2006,9/30/2006,2/11/2019
8158,2007,10/1/2007,9/30/2007,2/11/2019
8159,2008,10/1/2008,9/30/2008,2/11/2019
8160,2009,10/1/2009,9/30/2009,2/11/2019
8161,2010,10/1/2010,9/30/2010,2/11/2019
8162,2011,10/1/2011,9/30/2011,2/11/2019
8163,2012,10/1/2012,9/30/2012,2/11/2019
8164,2013,10/1/2013,9/30/2013,2/11/2019
8165,2014,10/1/2014,9/30/2014,2/11/2019
8166,2004,10/1/2004,9/30/2004,2/11/2019
8167,2005,10/1/2005,9/30/2005,2/11/2019
8168,2006,10/1/2006,9/30/2006,2/11/2019
8169,2007,10/1/2007,9/30/2007,2/11/2019
8170,2008,10/1/2008,9/30/2008,2/11/2019
8171,2009,10/1/2009,9/30/2009,2/11/2019
8172,2010,10/1/2010,9/30/2010,2/11/2019
8173,2011,10/1/2011,9/30/2011,2/11/2019
8174,2012,10/1/2012,9/30/2012,2/11/2019
8175,2013,10/1/2013,9/30/2013,2/11/2019
8176,2014,10/1/2014,9/30/2014,2/11/2019
8177,2004,10/1/2004,9/30/2004,2/11/2019
8178,2005,10/1/2005,9/30/2005,2/11/2019
8179,2006,10/1/2006,9/30/2006,2/11/2019
8180,2007,10/1/2007,9/30/2007,2/11/2019
8181,2008,10/1/2008,9/30/2008,2/11/2019
8182,2009,10/1/2009,9/30/2009,2/11/2019
8183,2010,10/1/2010,9/30/2010,2/11/2019
8184,2011,10/1/2011,9/30/2011,2/11/2019
8185,2012,10/1/2012,9/30/2012,2/11/2019
8186,2013,10/1/2013,9/30/2013,2/11/2019
8187,2014,10/1/2014,9/30/2014,2/11/2019
8188,2004,10/1/2004,9/30/2004,2/11/2019
8189,2005,10/1/2005,9/30/2005,2/11/2019
8190,2006,10/1/2006,9/30/2006,2/11/2019
8191,2007,10/1/2007,9/30/2007,2/11/2019
8192,2008,10/1/2008,9/30/2008,2/11/2019
8193,2009,10/1/2009,9/30/2009,2/11/2019
8194,2010,10/1/2010,9/30/2010,2/11/2019
8195,2011,10/1/2011,9/30/2011,2/11/2019
8196,2012,10/1/2012,9/30/2012,2/11/2019
8197,2013,10/1/2013,9/30/2013,2/11/2019
8198,2014,10/1/2014,9/30/2014,2/11/2019
8199,2004,10/1/2004,9/30/2004,2/11/2019
8200,2005,10/1/2005,9/30/2005,2/11/2019
8201,2006,10/1/2006,9/30/2006,2/11/2019
8202,2007,10/1/2007,9/30/2007,2/11/2019
8203,2008,10/1/2008,9/30/2008,2/11/2019
8204,2009,10/1/2009,9/30/2009,2/11/2019
8205,2010,10/1/2010,9/30/2010,2/11/2019
8206,2011,10/1/2011,9/30/2011,2/11/2019
8207,2012,10/1/2012,9/30/2012,2/11/2019
8208,2013,10/1/2013,9/30/2013,2/11/2019
8209,2014,10/1/2014,9/30/2014,2/11/2019
8210,2004,10/1/2004,9/30/2004,2/11/2019
8211,2005,10/1/2005,9/30/2005,2/11/2019
8212,2006,10/1/2006,9/30/2006,2/11/2019
8213,2007,10/1/2007,9/30/2007,2/11/2019
8214,2008,10/1/2008,9/30/2008,2/11/2019
8215,2009,10/1/2009,9/30/2009,2/11/2019
8216,2010,10/1/2010,9/30/2010,2/11/2019
8217,2011,10/1/2011,9/30/2011,2/11/2019
8218,2012,10/1/2012,9/30/2012,2/11/2019
8219,2013,10/1/2013,9/30/2013,2/11/2019
8220,2014,10/1/2014,9/30/2014,2/11/2019
8221,2004,10/1/2004,9/30/2004,2/11/2019
8222,2005,10/1/2005,9/30/2005,2/11/2019
8223,2006,10/1/2006,9/30/2006,2/11/2019
8224,2007,10/1/2007,9/30/2007,2/11/2019
8225,2008,10/1/2008,9/30/2008,2/11/2019
8226,2009,10/1/2009,9/30/2009,2/11/2019
8227,2010,10/1/2010,9/30/2010,2/11/2019
8228,2011,10/1/2011,9/30/2011,2/11/2019
8229,2012,10/1/2012,9/30/2012,2/11/2019
8230,2013,10/1/2013,9/30/2013,2/11/2019
8231,2014,10/1/2014,9/30/2014,2/11/2019
8232,2004,10/1/2004,9/30/2004,2/11/2019
8233,2005,10/1/2005,9/30/2005,2/11/2019
8234,2006,10/1/2006,9/30/2006,2/11/2019
8235,2007,10/1/2007,9/30/2007,2/11/2019
8236,2008,10/1/2008,9/30/2008,2/11/2019
8237,2009,10/1/2009,9/30/2009,2/11/2019
8238,2010,10/1/2010,9/30/2010,2/11/2019
8239,2011,10/1/2011,9/30/2011,2/11/2019
8240,2012,10/1/2012,9/30/2012,2/11/2019
8241,2013,10/1/2013,9/30/2013,2/11/2019
8242,2014,10/1/2014,9/30/2014,2/11/2019
8243,2004,10/1/2004,9/30/2004,2/11/2019
8244,2005,10/1/2005,9/30/2005,2/11/2019
8245,2006,10/1/2006,9/30/2006,2/11/2019
8246,2007,10/1/2007,9/30/2007,2/11/2019
8247,2008,10/1/2008,9/30/2008,2/11/2019
8248,2009,10/1/2009,9/30/2009,2/11/2019
8249,2010,10/1/2010,9/30/2010,2/11/2019
8250,2011,10/1/2011,9/30/2011,2/11/2019
8251,2012,10/1/2012,9/30/2012,2/11/2019
8252,2013,10/1/2013,9/30/2013,2/11/2019
8253,2014,10/1/2014,9/30/2014,2/11/2019
8254,2004,10/1/2004,9/30/2004,2/11/2019
8255,2005,10/1/2005,9/30/2005,2/11/2019
8256,2006,10/1/2006,9/30/2006,2/11/2019
8257,2007,10/1/2007,9/30/2007,2/11/2019
8258,2008,10/1/2008,9/30/2008,2/11/2019
8259,2009,10/1/2009,9/30/2009,2/11/2019
8260,2010,10/1/2010,9/30/2010,2/11/2019
8261,2011,10/1/2011,9/30/2011,2/11/2019
8262,2012,10/1/2012,9/30/2012,2/11/2019
8263,2013,10/1/2013,9/30/2013,2/11/2019
8264,2014,10/1/2014,9/30/2014,2/11/2019
8265,2004,10/1/2004,9/30/2004,2/11/2019
8266,2005,10/1/2005,9/30/2005,2/11/2019
8267,2006,10/1/2006,9/30/2006,2/11/2019
8268,2007,10/1/2007,9/30/2007,2/11/2019
8269,2008,10/1/2008,9/30/2008,2/11/2019
8270,2009,10/1/2009,9/30/2009,2/11/2019
8271,2010,10/1/2010,9/30/2010,2/11/2019
8272,2011,10/1/2011,9/30/2011,2/11/2019
8273,2012,10/1/2012,9/30/2012,2/11/2019
8274,2013,10/1/2013,9/30/2013,2/11/2019
8275,2014,10/1/2014,9/30/2014,2/11/2019
8276,2004,10/1/2004,9/30/2004,2/11/2019
8277,2005,10/1/2005,9/30/2005,2/11/2019
8278,2006,10/1/2006,9/30/2006,2/11/2019
8279,2007,10/1/2007,9/30/2007,2/11/2019
8280,2008,10/1/2008,9/30/2008,2/11/2019
8281,2009,10/1/2009,9/30/2009,2/11/2019
8282,2010,10/1/2010,9/30/2010,2/11/2019
8283,2011,10/1/2011,9/30/2011,2/11/2019
8284,2012,10/1/2012,9/30/2012,2/11/2019
8285,2013,10/1/2013,9/30/2013,2/11/2019
8286,2014,10/1/2014,9/30/2014,2/11/2019
8287,2004,10/1/2004,9/30/2004,2/11/2019
8288,2005,10/1/2005,9/30/2005,2/11/2019
8289,2006,10/1/2006,9/30/2006,2/11/2019
8290,2007,10/1/2007,9/30/2007,2/11/2019
8291,2008,10/1/2008,9/30/2008,2/11/2019
8292,2009,10/1/2009,9/30/2009,2/11/2019
8293,2010,10/1/2010,9/30/2010,2/11/2019
8294,2011,10/1/2011,9/30/2011,2/11/2019
8295,2012,10/1/2012,9/30/2012,2/11/2019
8296,2013,10/1/2013,9/30/2013,2/11/2019
8297,2014,10/1/2014,9/30/2014,2/11/2019
8298,2004,10/1/2004,9/30/2004,2/11/2019
8299,2005,10/1/2005,9/30/2005,2/11/2019
8300,2006,10/1/2006,9/30/2006,2/11/2019
8301,2007,10/1/2007,9/30/2007,2/11/2019
8302,2008,10/1/2008,9/30/2008,2/11/2019
8303,2009,10/1/2009,9/30/2009,2/11/2019
8304,2010,10/1/2010,9/30/2010,2/11/2019
8305,2011,10/1/2011,9/30/2011,2/11/2019
8306,2012,10/1/2012,9/30/2012,2/11/2019
8307,2013,10/1/2013,9/30/2013,2/11/2019
8308,2014,10/1/2014,9/30/2014,2/11/2019
8309,2004,10/1/2004,9/30/2004,2/11/2019
8310,2005,10/1/2005,9/30/2005,2/11/2019
8311,2006,10/1/2006,9/30/2006,2/11/2019
8312,2007,10/1/2007,9/30/2007,2/11/2019
8313,2008,10/1/2008,9/30/2008,2/11/2019
8314,2009,10/1/2009,9/30/2009,2/11/2019
8315,2010,10/1/2010,9/30/2010,2/11/2019
8316,2011,10/1/2011,9/30/2011,2/11/2019
8317,2012,10/1/2012,9/30/2012,2/11/2019
8318,2013,10/1/2013,9/30/2013,2/11/2019
8319,2014,10/1/2014,9/30/2014,2/11/2019
8320,2004,10/1/2004,9/30/2004,2/11/2019
8321,2005,10/1/2005,9/30/2005,2/11/2019
8322,2006,10/1/2006,9/30/2006,2/11/2019
8323,2007,10/1/2007,9/30/2007,2/11/2019
8324,2008,10/1/2008,9/30/2008,2/11/2019
8325,2009,10/1/2009,9/30/2009,2/11/2019
8326,2010,10/1/2010,9/30/2010,2/11/2019
8327,2011,10/1/2011,9/30/2011,2/11/2019
8328,2012,10/1/2012,9/30/2012,2/11/2019
8329,2013,10/1/2013,9/30/2013,2/11/2019
8330,2014,10/1/2014,9/30/2014,2/11/2019
8331,2004,10/1/2004,9/30/2004,2/11/2019
8332,2005,10/1/2005,9/30/2005,2/11/2019
8333,2006,10/1/2006,9/30/2006,2/11/2019
8334,2007,10/1/2007,9/30/2007,2/11/2019
8335,2008,10/1/2008,9/30/2008,2/11/2019
8336,2009,10/1/2009,9/30/2009,2/11/2019
8337,2010,10/1/2010,9/30/2010,2/11/2019
8338,2011,10/1/2011,9/30/2011,2/11/2019
8339,2012,10/1/2012,9/30/2012,2/11/2019
8340,2013,10/1/2013,9/30/2013,2/11/2019
8341,2014,10/1/2014,9/30/2014,2/11/2019
8342,2004,10/1/2004,9/30/2004,2/11/2019
8343,2005,10/1/2005,9/30/2005,2/11/2019
8344,2006,10/1/2006,9/30/2006,2/11/2019
8345,2007,10/1/2007,9/30/2007,2/11/2019
8346,2008,10/1/2008,9/30/2008,2/11/2019
8347,2009,10/1/2009,9/30/2009,2/11/2019
8348,2010,10/1/2010,9/30/2010,2/11/2019
8349,2011,10/1/2011,9/30/2011,2/11/2019
8350,2012,10/1/2012,9/30/2012,2/11/2019
8351,2013,10/1/2013,9/30/2013,2/11/2019
8352,2014,10/1/2014,9/30/2014,2/11/2019
8353,2004,10/1/2004,9/30/2004,2/11/2019
8354,2005,10/1/2005,9/30/2005,2/11/2019
8355,2006,10/1/2006,9/30/2006,2/11/2019
8356,2007,10/1/2007,9/30/2007,2/11/2019
8357,2008,10/1/2008,9/30/2008,2/11/2019
8358,2009,10/1/2009,9/30/2009,2/11/2019
8359,2010,10/1/2010,9/30/2010,2/11/2019
8360,2011,10/1/2011,9/30/2011,2/11/2019
8361,2012,10/1/2012,9/30/2012,2/11/2019
8362,2013,10/1/2013,9/30/2013,2/11/2019
8363,2014,10/1/2014,9/30/2014,2/11/2019
8364,2004,10/1/2004,9/30/2004,2/11/2019
8365,2005,10/1/2005,9/30/2005,2/11/2019
8366,2006,10/1/2006,9/30/2006,2/11/2019
8367,2007,10/1/2007,9/30/2007,2/11/2019
8368,2008,10/1/2008,9/30/2008,2/11/2019
8369,2009,10/1/2009,9/30/2009,2/11/2019
8370,2010,10/1/2010,9/30/2010,2/11/2019
8371,2011,10/1/2011,9/30/2011,2/11/2019
8372,2012,10/1/2012,9/30/2012,2/11/2019
8373,2013,10/1/2013,9/30/2013,2/11/2019
8374,2014,10/1/2014,9/30/2014,2/11/2019
8375,2004,10/1/2004,9/30/2004,2/11/2019
8376,2005,10/1/2005,9/30/2005,2/11/2019
8377,2006,10/1/2006,9/30/2006,2/11/2019
8378,2007,10/1/2007,9/30/2007,2/11/2019
8379,2008,10/1/2008,9/30/2008,2/11/2019
8380,2009,10/1/2009,9/30/2009,2/11/2019
8381,2010,10/1/2010,9/30/2010,2/11/2019
8382,2011,10/1/2011,9/30/2011,2/11/2019
8383,2012,10/1/2012,9/30/2012,2/11/2019
8384,2013,10/1/2013,9/30/2013,2/11/2019
8385,2014,10/1/2014,9/30/2014,2/11/2019
8386,2004,10/1/2004,9/30/2004,2/11/2019
8387,2005,10/1/2005,9/30/2005,2/11/2019
8388,2006,10/1/2006,9/30/2006,2/11/2019
8389,2007,10/1/2007,9/30/2007,2/11/2019
8390,2008,10/1/2008,9/30/2008,2/11/2019
8391,2009,10/1/2009,9/30/2009,2/11/2019
8392,2010,10/1/2010,9/30/2010,2/11/2019
8393,2011,10/1/2011,9/30/2011,2/11/2019
8394,2012,10/1/2012,9/30/2012,2/11/2019
8395,2013,10/1/2013,9/30/2013,2/11/2019
8396,2014,10/1/2014,9/30/2014,2/11/2019
8397,2004,10/1/2004,9/30/2004,2/11/2019
8398,2005,10/1/2005,9/30/2005,2/11/2019
8399,2006,10/1/2006,9/30/2006,2/11/2019
8400,2007,10/1/2007,9/30/2007,2/11/2019
8401,2008,10/1/2008,9/30/2008,2/11/2019
8402,2009,10/1/2009,9/30/2009,2/11/2019
8403,2010,10/1/2010,9/30/2010,2/11/2019
8404,2011,10/1/2011,9/30/2011,2/11/2019
8405,2012,10/1/2012,9/30/2012,2/11/2019
8406,2013,10/1/2013,9/30/2013,2/11/2019
8407,2014,10/1/2014,9/30/2014,2/11/2019
8408,2004,10/1/2004,9/30/2004,2/11/2019
8409,2005,10/1/2005,9/30/2005,2/11/2019
8410,2006,10/1/2006,9/30/2006,2/11/2019
8411,2007,10/1/2007,9/30/2007,2/11/2019
8412,2008,10/1/2008,9/30/2008,2/11/2019
8413,2009,10/1/2009,9/30/2009,2/11/2019
8414,2010,10/1/2010,9/30/2010,2/11/2019
8415,2011,10/1/2011,9/30/2011,2/11/2019
8416,2012,10/1/2012,9/30/2012,2/11/2019
8417,2013,10/1/2013,9/30/2013,2/11/2019
8418,2014,10/1/2014,9/30/2014,2/11/2019
8419,2004,10/1/2004,9/30/2004,2/11/2019
8420,2005,10/1/2005,9/30/2005,2/11/2019
8421,2006,10/1/2006,9/30/2006,2/11/2019
8422,2007,10/1/2007,9/30/2007,2/11/2019
8423,2008,10/1/2008,9/30/2008,2/11/2019
8424,2009,10/1/2009,9/30/2009,2/11/2019
8425,2010,10/1/2010,9/30/2010,2/11/2019
8426,2011,10/1/2011,9/30/2011,2/11/2019
8427,2012,10/1/2012,9/30/2012,2/11/2019
8428,2013,10/1/2013,9/30/2013,2/11/2019
8429,2014,10/1/2014,9/30/2014,2/11/2019
8430,2004,10/1/2004,9/30/2004,2/11/2019
8431,2005,10/1/2005,9/30/2005,2/11/2019
8432,2006,10/1/2006,9/30/2006,2/11/2019
8433,2007,10/1/2007,9/30/2007,2/11/2019
8434,2008,10/1/2008,9/30/2008,2/11/2019
8435,2009,10/1/2009,9/30/2009,2/11/2019
8436,2010,10/1/2010,9/30/2010,2/11/2019
8437,2011,10/1/2011,9/30/2011,2/11/2019
8438,2012,10/1/2012,9/30/2012,2/11/2019
8439,2013,10/1/2013,9/30/2013,2/11/2019
8440,2014,10/1/2014,9/30/2014,2/11/2019
8441,2004,10/1/2004,9/30/2004,2/11/2019
8442,2005,10/1/2005,9/30/2005,2/11/2019
8443,2006,10/1/2006,9/30/2006,2/11/2019
8444,2007,10/1/2007,9/30/2007,2/11/2019
8445,2008,10/1/2008,9/30/2008,2/11/2019
8446,2009,10/1/2009,9/30/2009,2/11/2019
8447,2010,10/1/2010,9/30/2010,2/11/2019
8448,2011,10/1/2011,9/30/2011,2/11/2019
8449,2012,10/1/2012,9/30/2012,2/11/2019
8450,2013,10/1/2013,9/30/2013,2/11/2019
8451,2014,10/1/2014,9/30/2014,2/11/2019
8452,2004,10/1/2004,9/30/2004,2/11/2019
8453,2005,10/1/2005,9/30/2005,2/11/2019
8454,2006,10/1/2006,9/30/2006,2/11/2019
8455,2007,10/1/2007,9/30/2007,2/11/2019
8456,2008,10/1/2008,9/30/2008,2/11/2019
8457,2009,10/1/2009,9/30/2009,2/11/2019
8458,2010,10/1/2010,9/30/2010,2/11/2019
8459,2011,10/1/2011,9/30/2011,2/11/2019
8460,2012,10/1/2012,9/30/2012,2/11/2019
8461,2013,10/1/2013,9/30/2013,2/11/2019
8462,2014,10/1/2014,9/30/2014,2/11/2019
8463,2004,10/1/2004,9/30/2004,2/11/2019
8464,2005,10/1/2005,9/30/2005,2/11/2019
8465,2006,10/1/2006,9/30/2006,2/11/2019
8466,2007,10/1/2007,9/30/2007,2/11/2019
8467,2008,10/1/2008,9/30/2008,2/11/2019
8468,2009,10/1/2009,9/30/2009,2/11/2019
8469,2010,10/1/2010,9/30/2010,2/11/2019
8470,2011,10/1/2011,9/30/2011,2/11/2019
8471,2012,10/1/2012,9/30/2012,2/11/2019
8472,2013,10/1/2013,9/30/2013,2/11/2019
8473,2014,10/1/2014,9/30/2014,2/11/2019
8474,2004,10/1/2004,9/30/2004,2/11/2019
8475,2005,10/1/2005,9/30/2005,2/11/2019
8476,2006,10/1/2006,9/30/2006,2/11/2019
8477,2007,10/1/2007,9/30/2007,2/11/2019
