AmountMetadataID,BeneficialUseCategory,PrimaryUseCategory,USGSCategoryCV,SDWISIdentifier,NAICSCodeCV,PopulationServed,IrrigatedAcreage,IrrigationMethod,CropType,PowerGeneratedGWh,Geometry,InterbasinTransferFromID,InterbasinTransferToID
9234,Municipal/Industrial,,Public Supply,,,,,,,,,,
9235,Municipal/Industrial,,Public Supply,,,,,,,,,,
9236,Municipal/Industrial,,Public Supply,,,,,,,,,,
9237,Municipal/Industrial,,Public Supply,,,,,,,,,,
9238,Municipal/Industrial,,Public Supply,,,,,,,,,,
9239,Municipal/Industrial,,Public Supply,,,,,,,,,,
9240,Municipal/Industrial,,Public Supply,,,,,,,,,,
9241,Municipal/Industrial,,Public Supply,,,,,,,,,,
9242,Municipal/Industrial,,Public Supply,,,,,,,,,,
9243,Municipal/Industrial,,Public Supply,,,,,,,,,,
9244,Municipal/Industrial,,Public Supply,,,,,,,,,,
9245,Municipal/Industrial,,Public Supply,,,,,,,,,,
9246,Municipal/Industrial,,Public Supply,,,,,,,,,,
9247,Municipal/Industrial,,Public Supply,,,,,,,,,,
9248,Municipal/Industrial,,Public Supply,,,,,,,,,,
9249,Municipal/Industrial,,Public Supply,,,,,,,,,,
9250,Municipal/Industrial,,Public Supply,,,,,,,,,,
9251,Municipal/Industrial,,Public Supply,,,,,,,,,,
9252,Municipal/Industrial,,Public Supply,,,,,,,,,,
9253,Municipal/Industrial,,Public Supply,,,,,,,,,,
9254,Municipal/Industrial,,Public Supply,,,,,,,,,,
9255,Municipal/Industrial,,Public Supply,,,,,,,,,,
9256,Municipal/Industrial,,Public Supply,,,,,,,,,,
9257,Municipal/Industrial,,Public Supply,,,,,,,,,,
9258,Municipal/Industrial,,Public Supply,,,,,,,,,,
9259,Municipal/Industrial,,Public Supply,,,,,,,,,,
9260,Municipal/Industrial,,Public Supply,,,,,,,,,,
9261,Municipal/Industrial,,Public Supply,,,,,,,,,,
9262,Municipal/Industrial,,Public Supply,,,,,,,,,,
9263,Municipal/Industrial,,Public Supply,,,,,,,,,,
9264,Municipal/Industrial,,Public Supply,,,,,,,,,,
9265,Municipal/Industrial,,Public Supply,,,,,,,,,,
9266,Municipal/Industrial,,Public Supply,,,,,,,,,,
9267,Municipal/Industrial,,Public Supply,,,,,,,,,,
9268,Municipal/Industrial,,Public Supply,,,,,,,,,,
9269,Municipal/Industrial,,Public Supply,,,,,,,,,,
9270,Municipal/Industrial,,Public Supply,,,,,,,,,,
9271,Municipal/Industrial,,Public Supply,,,,,,,,,,
9272,Municipal/Industrial,,Public Supply,,,,,,,,,,
9273,Municipal/Industrial,,Public Supply,,,,,,,,,,
9274,Municipal/Industrial,,Public Supply,,,,,,,,,,
9275,Municipal/Industrial,,Public Supply,,,,,,,,,,
9276,Municipal/Industrial,,Public Supply,,,,,,,,,,
9277,Municipal/Industrial,,Public Supply,,,,,,,,,,
9278,Municipal/Industrial,,Public Supply,,,,,,,,,,
9279,Municipal/Industrial,,Public Supply,,,,,,,,,,
9280,Municipal/Industrial,,Public Supply,,,,,,,,,,
9281,Municipal/Industrial,,Public Supply,,,,,,,,,,
9282,Municipal/Industrial,,Public Supply,,,,,,,,,,
9283,Municipal/Industrial,,Public Supply,,,,,,,,,,
9284,Municipal/Industrial,,Public Supply,,,,,,,,,,
9285,Municipal/Industrial,,Public Supply,,,,,,,,,,
9286,Municipal/Industrial,,Public Supply,,,,,,,,,,
9287,Municipal/Industrial,,Public Supply,,,,,,,,,,
9288,Municipal/Industrial,,Public Supply,,,,,,,,,,
9289,Municipal/Industrial,,Public Supply,,,,,,,,,,
9290,Municipal/Industrial,,Public Supply,,,,,,,,,,
9291,Municipal/Industrial,,Public Supply,,,,,,,,,,
9292,Municipal/Industrial,,Public Supply,,,,,,,,,,
9293,Municipal/Industrial,,Public Supply,,,,,,,,,,
9294,Municipal/Industrial,,Public Supply,,,,,,,,,,
9295,Municipal/Industrial,,Public Supply,,,,,,,,,,
9296,Municipal/Industrial,,Public Supply,,,,,,,,,,
9297,Municipal/Industrial,,Public Supply,,,,,,,,,,
9298,Municipal/Industrial,,Public Supply,,,,,,,,,,
9299,Municipal/Industrial,,Public Supply,,,,,,,,,,
9300,Municipal/Industrial,,Public Supply,,,,,,,,,,
9301,Municipal/Industrial,,Public Supply,,,,,,,,,,
9302,Municipal/Industrial,,Public Supply,,,,,,,,,,
9303,Municipal/Industrial,,Public Supply,,,,,,,,,,
9304,Municipal/Industrial,,Public Supply,,,,,,,,,,
9305,Municipal/Industrial,,Public Supply,,,,,,,,,,
9306,Municipal/Industrial,,Public Supply,,,,,,,,,,
9307,Municipal/Industrial,,Public Supply,,,,,,,,,,
9308,Municipal/Industrial,,Public Supply,,,,,,,,,,
9309,Municipal/Industrial,,Public Supply,,,,,,,,,,
9310,Municipal/Industrial,,Public Supply,,,,,,,,,,
9311,Municipal/Industrial,,Public Supply,,,,,,,,,,
9312,Municipal/Industrial,,Public Supply,,,,,,,,,,
9313,Municipal/Industrial,,Public Supply,,,,,,,,,,
9314,Municipal/Industrial,,Public Supply,,,,,,,,,,
9315,Municipal/Industrial,,Public Supply,,,,,,,,,,
9316,Municipal/Industrial,,Public Supply,,,,,,,,,,
9317,Municipal/Industrial,,Public Supply,,,,,,,,,,
9318,Municipal/Industrial,,Public Supply,,,,,,,,,,
9319,Municipal/Industrial,,Public Supply,,,,,,,,,,
9320,Municipal/Industrial,,Public Supply,,,,,,,,,,
9321,Municipal/Industrial,,Public Supply,,,,,,,,,,
9322,Municipal/Industrial,,Public Supply,,,,,,,,,,
9323,Municipal/Industrial,,Public Supply,,,,,,,,,,
9324,Municipal/Industrial,,Public Supply,,,,,,,,,,
9325,Municipal/Industrial,,Public Supply,,,,,,,,,,
9326,Municipal/Industrial,,Public Supply,,,,,,,,,,
9327,Municipal/Industrial,,Public Supply,,,,,,,,,,
9328,Municipal/Industrial,,Public Supply,,,,,,,,,,
9329,Municipal/Industrial,,Public Supply,,,,,,,,,,
9330,Municipal/Industrial,,Public Supply,,,,,,,,,,
9331,Municipal/Industrial,,Public Supply,,,,,,,,,,
9332,Municipal/Industrial,,Public Supply,,,,,,,,,,
9333,Municipal/Industrial,,Public Supply,,,,,,,,,,
9334,Municipal/Industrial,,Public Supply,,,,,,,,,,
9335,Municipal/Industrial,,Public Supply,,,,,,,,,,
9336,Municipal/Industrial,,Public Supply,,,,,,,,,,
9337,Municipal/Industrial,,Public Supply,,,,,,,,,,
9338,Municipal/Industrial,,Public Supply,,,,,,,,,,
9339,Municipal/Industrial,,Public Supply,,,,,,,,,,
9340,Municipal/Industrial,,Public Supply,,,,,,,,,,
9341,Municipal/Industrial,,Public Supply,,,,,,,,,,
9342,Municipal/Industrial,,Public Supply,,,,,,,,,,
9343,Municipal/Industrial,,Public Supply,,,,,,,,,,
9344,Municipal/Industrial,,Public Supply,,,,,,,,,,
9345,Municipal/Industrial,,Public Supply,,,,,,,,,,
9346,Municipal/Industrial,,Public Supply,,,,,,,,,,
9347,Municipal/Industrial,,Public Supply,,,,,,,,,,
9348,Municipal/Industrial,,Public Supply,,,,,,,,,,
9349,Municipal/Industrial,,Public Supply,,,,,,,,,,
9350,Municipal/Industrial,,Public Supply,,,,,,,,,,
9351,Municipal/Industrial,,Public Supply,,,,,,,,,,
9352,Municipal/Industrial,,Public Supply,,,,,,,,,,
9353,Municipal/Industrial,,Public Supply,,,,,,,,,,
9354,Municipal/Industrial,,Public Supply,,,,,,,,,,
9355,Municipal/Industrial,,Public Supply,,,,,,,,,,
9356,Municipal/Industrial,,Public Supply,,,,,,,,,,
9357,Municipal/Industrial,,Public Supply,,,,,,,,,,
9358,Municipal/Industrial,,Public Supply,,,,,,,,,,
9359,Municipal/Industrial,,Public Supply,,,,,,,,,,
9360,Municipal/Industrial,,Public Supply,,,,,,,,,,
9361,Municipal/Industrial,,Public Supply,,,,,,,,,,
9362,Municipal/Industrial,,Public Supply,,,,,,,,,,
9363,Municipal/Industrial,,Public Supply,,,,,,,,,,
9364,Municipal/Industrial,,Public Supply,,,,,,,,,,
9365,Municipal/Industrial,,Public Supply,,,,,,,,,,
9366,Municipal/Industrial,,Public Supply,,,,,,,,,,
9367,Municipal/Industrial,,Public Supply,,,,,,,,,,
9368,Municipal/Industrial,,Public Supply,,,,,,,,,,
9369,Municipal/Industrial,,Public Supply,,,,,,,,,,
9370,Municipal/Industrial,,Public Supply,,,,,,,,,,
9371,Municipal/Industrial,,Public Supply,,,,,,,,,,
9372,Municipal/Industrial,,Public Supply,,,,,,,,,,
9373,Municipal/Industrial,,Public Supply,,,,,,,,,,
9374,Municipal/Industrial,,Public Supply,,,,,,,,,,
9375,Municipal/Industrial,,Public Supply,,,,,,,,,,
9376,Municipal/Industrial,,Public Supply,,,,,,,,,,
9377,Municipal/Industrial,,Public Supply,,,,,,,,,,
9378,Municipal/Industrial,,Public Supply,,,,,,,,,,
9379,Municipal/Industrial,,Public Supply,,,,,,,,,,
9380,Municipal/Industrial,,Public Supply,,,,,,,,,,
9381,Municipal/Industrial,,Public Supply,,,,,,,,,,
9382,Municipal/Industrial,,Public Supply,,,,,,,,,,
9383,Municipal/Industrial,,Public Supply,,,,,,,,,,
9384,Municipal/Industrial,,Public Supply,,,,,,,,,,
9385,Municipal/Industrial,,Public Supply,,,,,,,,,,
9386,Municipal/Industrial,,Public Supply,,,,,,,,,,
9387,Municipal/Industrial,,Public Supply,,,,,,,,,,
9388,Municipal/Industrial,,Public Supply,,,,,,,,,,
9389,Municipal/Industrial,,Public Supply,,,,,,,,,,
9390,Municipal/Industrial,,Public Supply,,,,,,,,,,
9391,Municipal/Industrial,,Public Supply,,,,,,,,,,
9392,Municipal/Industrial,,Public Supply,,,,,,,,,,
9393,Municipal/Industrial,,Public Supply,,,,,,,,,,
9394,Municipal/Industrial,,Public Supply,,,,,,,,,,
9395,Municipal/Industrial,,Public Supply,,,,,,,,,,
9396,Municipal/Industrial,,Public Supply,,,,,,,,,,
9397,Municipal/Industrial,,Public Supply,,,,,,,,,,
9398,Municipal/Industrial,,Public Supply,,,,,,,,,,
9399,Municipal/Industrial,,Public Supply,,,,,,,,,,
9400,Municipal/Industrial,,Public Supply,,,,,,,,,,
9401,Municipal/Industrial,,Public Supply,,,,,,,,,,
9402,Municipal/Industrial,,Public Supply,,,,,,,,,,
9403,Municipal/Industrial,,Public Supply,,,,,,,,,,
9404,Municipal/Industrial,,Public Supply,,,,,,,,,,
9405,Municipal/Industrial,,Public Supply,,,,,,,,,,
9406,Municipal/Industrial,,Public Supply,,,,,,,,,,
9407,Municipal/Industrial,,Public Supply,,,,,,,,,,
9408,Municipal/Industrial,,Public Supply,,,,,,,,,,
9409,Municipal/Industrial,,Public Supply,,,,,,,,,,
9410,Municipal/Industrial,,Public Supply,,,,,,,,,,
9411,Municipal/Industrial,,Public Supply,,,,,,,,,,
9412,Municipal/Industrial,,Public Supply,,,,,,,,,,
9413,Municipal/Industrial,,Public Supply,,,,,,,,,,
9414,Municipal/Industrial,,Public Supply,,,,,,,,,,
9415,Municipal/Industrial,,Public Supply,,,,,,,,,,
9416,Municipal/Industrial,,Public Supply,,,,,,,,,,
9417,Municipal/Industrial,,Public Supply,,,,,,,,,,
9418,Municipal/Industrial,,Public Supply,,,,,,,,,,
9419,Municipal/Industrial,,Public Supply,,,,,,,,,,
9420,Municipal/Industrial,,Public Supply,,,,,,,,,,
9421,Municipal/Industrial,,Public Supply,,,,,,,,,,
9422,Municipal/Industrial,,Public Supply,,,,,,,,,,
9423,Municipal/Industrial,,Public Supply,,,,,,,,,,
9424,Municipal/Industrial,,Public Supply,,,,,,,,,,
9425,Municipal/Industrial,,Public Supply,,,,,,,,,,
9426,Municipal/Industrial,,Public Supply,,,,,,,,,,
9427,Municipal/Industrial,,Public Supply,,,,,,,,,,
9428,Municipal/Industrial,,Public Supply,,,,,,,,,,
9429,Municipal/Industrial,,Public Supply,,,,,,,,,,
9430,Municipal/Industrial,,Public Supply,,,,,,,,,,
9431,Municipal/Industrial,,Public Supply,,,,,,,,,,
9432,Municipal/Industrial,,Public Supply,,,,,,,,,,
9433,Municipal/Industrial,,Public Supply,,,,,,,,,,
9434,Municipal/Industrial,,Public Supply,,,,,,,,,,
9435,Municipal/Industrial,,Public Supply,,,,,,,,,,
9436,Municipal/Industrial,,Public Supply,,,,,,,,,,
9437,Municipal/Industrial,,Public Supply,,,,,,,,,,
9438,Municipal/Industrial,,Public Supply,,,,,,,,,,
9439,Municipal/Industrial,,Public Supply,,,,,,,,,,
9440,Municipal/Industrial,,Public Supply,,,,,,,,,,
9441,Municipal/Industrial,,Public Supply,,,,,,,,,,
9442,Municipal/Industrial,,Public Supply,,,,,,,,,,
9443,Municipal/Industrial,,Public Supply,,,,,,,,,,
9444,Municipal/Industrial,,Public Supply,,,,,,,,,,
9445,Municipal/Industrial,,Public Supply,,,,,,,,,,
9446,Municipal/Industrial,,Public Supply,,,,,,,,,,
9447,Municipal/Industrial,,Public Supply,,,,,,,,,,
9448,Municipal/Industrial,,Public Supply,,,,,,,,,,
9449,Municipal/Industrial,,Public Supply,,,,,,,,,,
9450,Municipal/Industrial,,Public Supply,,,,,,,,,,
9451,Municipal/Industrial,,Public Supply,,,,,,,,,,
9452,Municipal/Industrial,,Public Supply,,,,,,,,,,
9453,Municipal/Industrial,,Public Supply,,,,,,,,,,
9454,Municipal/Industrial,,Public Supply,,,,,,,,,,
9455,Municipal/Industrial,,Public Supply,,,,,,,,,,
9456,Municipal/Industrial,,Public Supply,,,,,,,,,,
9457,Municipal/Industrial,,Public Supply,,,,,,,,,,
9458,Municipal/Industrial,,Public Supply,,,,,,,,,,
9459,Municipal/Industrial,,Public Supply,,,,,,,,,,
9460,Municipal/Industrial,,Public Supply,,,,,,,,,,
9461,Municipal/Industrial,,Public Supply,,,,,,,,,,
9462,Municipal/Industrial,,Public Supply,,,,,,,,,,
9463,Municipal/Industrial,,Public Supply,,,,,,,,,,
9464,Municipal/Industrial,,Public Supply,,,,,,,,,,
9465,Municipal/Industrial,,Public Supply,,,,,,,,,,
9466,Municipal/Industrial,,Public Supply,,,,,,,,,,
9467,Municipal/Industrial,,Public Supply,,,,,,,,,,
9468,Municipal/Industrial,,Public Supply,,,,,,,,,,
9469,Municipal/Industrial,,Public Supply,,,,,,,,,,
9470,Municipal/Industrial,,Public Supply,,,,,,,,,,
9471,Municipal/Industrial,,Public Supply,,,,,,,,,,
9472,Municipal/Industrial,,Public Supply,,,,,,,,,,
9473,Municipal/Industrial,,Public Supply,,,,,,,,,,
9474,Municipal/Industrial,,Public Supply,,,,,,,,,,
9475,Municipal/Industrial,,Public Supply,,,,,,,,,,
9476,Municipal/Industrial,,Public Supply,,,,,,,,,,
9477,Municipal/Industrial,,Public Supply,,,,,,,,,,
9478,Municipal/Industrial,,Public Supply,,,,,,,,,,
9479,Municipal/Industrial,,Public Supply,,,,,,,,,,
9480,Municipal/Industrial,,Public Supply,,,,,,,,,,
9481,Municipal/Industrial,,Public Supply,,,,,,,,,,
9482,Municipal/Industrial,,Public Supply,,,,,,,,,,
9483,Municipal/Industrial,,Public Supply,,,,,,,,,,
9484,Municipal/Industrial,,Public Supply,,,,,,,,,,
9485,Municipal/Industrial,,Public Supply,,,,,,,,,,
9486,Municipal/Industrial,,Public Supply,,,,,,,,,,
9487,Municipal/Industrial,,Public Supply,,,,,,,,,,
9488,Municipal/Industrial,,Public Supply,,,,,,,,,,
9489,Municipal/Industrial,,Public Supply,,,,,,,,,,
9490,Municipal/Industrial,,Public Supply,,,,,,,,,,
9491,Municipal/Industrial,,Public Supply,,,,,,,,,,
9492,Municipal/Industrial,,Public Supply,,,,,,,,,,
9493,Municipal/Industrial,,Public Supply,,,,,,,,,,
9494,Municipal/Industrial,,Public Supply,,,,,,,,,,
9495,Municipal/Industrial,,Public Supply,,,,,,,,,,
9496,Municipal/Industrial,,Public Supply,,,,,,,,,,
9497,Municipal/Industrial,,Public Supply,,,,,,,,,,
9498,Municipal/Industrial,,Public Supply,,,,,,,,,,
9499,Municipal/Industrial,,Public Supply,,,,,,,,,,
9500,Municipal/Industrial,,Public Supply,,,,,,,,,,
9501,Municipal/Industrial,,Public Supply,,,,,,,,,,
9502,Municipal/Industrial,,Public Supply,,,,,,,,,,
9503,Municipal/Industrial,,Public Supply,,,,,,,,,,
9504,Municipal/Industrial,,Public Supply,,,,,,,,,,
9505,Municipal/Industrial,,Public Supply,,,,,,,,,,
9506,Municipal/Industrial,,Public Supply,,,,,,,,,,
9507,Municipal/Industrial,,Public Supply,,,,,,,,,,
9508,Municipal/Industrial,,Public Supply,,,,,,,,,,
9509,Municipal/Industrial,,Public Supply,,,,,,,,,,
9510,Municipal/Industrial,,Public Supply,,,,,,,,,,
9511,Municipal/Industrial,,Public Supply,,,,,,,,,,
9512,Municipal/Industrial,,Public Supply,,,,,,,,,,
9513,Municipal/Industrial,,Public Supply,,,,,,,,,,
9514,Municipal/Industrial,,Public Supply,,,,,,,,,,
9515,Municipal/Industrial,,Public Supply,,,,,,,,,,
9516,Municipal/Industrial,,Public Supply,,,,,,,,,,
9517,Municipal/Industrial,,Public Supply,,,,,,,,,,
9518,Municipal/Industrial,,Public Supply,,,,,,,,,,
9519,Municipal/Industrial,,Public Supply,,,,,,,,,,
9520,Municipal/Industrial,,Public Supply,,,,,,,,,,
9521,Municipal/Industrial,,Public Supply,,,,,,,,,,
9522,Municipal/Industrial,,Public Supply,,,,,,,,,,
9523,Municipal/Industrial,,Public Supply,,,,,,,,,,
9524,Municipal/Industrial,,Public Supply,,,,,,,,,,
9525,Municipal/Industrial,,Public Supply,,,,,,,,,,
9526,Municipal/Industrial,,Public Supply,,,,,,,,,,
9527,Municipal/Industrial,,Public Supply,,,,,,,,,,
9528,Municipal/Industrial,,Public Supply,,,,,,,,,,
9529,Municipal/Industrial,,Public Supply,,,,,,,,,,
9530,Municipal/Industrial,,Public Supply,,,,,,,,,,
9531,Municipal/Industrial,,Public Supply,,,,,,,,,,
9532,Municipal/Industrial,,Public Supply,,,,,,,,,,
9533,Municipal/Industrial,,Public Supply,,,,,,,,,,
9534,Municipal/Industrial,,Public Supply,,,,,,,,,,
9535,Municipal/Industrial,,Public Supply,,,,,,,,,,
9536,Municipal/Industrial,,Public Supply,,,,,,,,,,
9537,Municipal/Industrial,,Public Supply,,,,,,,,,,
9538,Municipal/Industrial,,Public Supply,,,,,,,,,,
9539,Municipal/Industrial,,Public Supply,,,,,,,,,,
9540,Municipal/Industrial,,Public Supply,,,,,,,,,,
9541,Municipal/Industrial,,Public Supply,,,,,,,,,,
9542,Municipal/Industrial,,Public Supply,,,,,,,,,,
9543,Municipal/Industrial,,Public Supply,,,,,,,,,,
9544,Municipal/Industrial,,Public Supply,,,,,,,,,,
9545,Municipal/Industrial,,Public Supply,,,,,,,,,,
9546,Municipal/Industrial,,Public Supply,,,,,,,,,,
9547,Municipal/Industrial,,Public Supply,,,,,,,,,,
9548,Municipal/Industrial,,Public Supply,,,,,,,,,,
9549,Municipal/Industrial,,Public Supply,,,,,,,,,,
9550,Municipal/Industrial,,Public Supply,,,,,,,,,,
9551,Municipal/Industrial,,Public Supply,,,,,,,,,,
9552,Municipal/Industrial,,Public Supply,,,,,,,,,,
9553,Municipal/Industrial,,Public Supply,,,,,,,,,,
9554,Municipal/Industrial,,Public Supply,,,,,,,,,,
9555,Municipal/Industrial,,Public Supply,,,,,,,,,,
9556,Municipal/Industrial,,Public Supply,,,,,,,,,,
9557,Municipal/Industrial,,Public Supply,,,,,,,,,,
9558,Municipal/Industrial,,Public Supply,,,,,,,,,,
9559,Municipal/Industrial,,Public Supply,,,,,,,,,,
9560,Municipal/Industrial,,Public Supply,,,,,,,,,,
9561,Municipal/Industrial,,Public Supply,,,,,,,,,,
9562,Municipal/Industrial,,Public Supply,,,,,,,,,,
9563,Municipal/Industrial,,Public Supply,,,,,,,,,,
9564,Municipal/Industrial,,Public Supply,,,,,,,,,,
9565,Municipal/Industrial,,Public Supply,,,,,,,,,,
9566,Municipal/Industrial,,Public Supply,,,,,,,,,,
9567,Municipal/Industrial,,Public Supply,,,,,,,,,,
9568,Municipal/Industrial,,Public Supply,,,,,,,,,,
9569,Municipal/Industrial,,Public Supply,,,,,,,,,,
9570,Municipal/Industrial,,Public Supply,,,,,,,,,,
9571,Municipal/Industrial,,Public Supply,,,,,,,,,,
9572,Municipal/Industrial,,Public Supply,,,,,,,,,,
9573,Municipal/Industrial,,Public Supply,,,,,,,,,,
9574,Municipal/Industrial,,Public Supply,,,,,,,,,,
9575,Municipal/Industrial,,Public Supply,,,,,,,,,,
9576,Municipal/Industrial,,Public Supply,,,,,,,,,,
9577,Municipal/Industrial,,Public Supply,,,,,,,,,,
9578,Municipal/Industrial,,Public Supply,,,,,,,,,,
9579,Municipal/Industrial,,Public Supply,,,,,,,,,,
9580,Municipal/Industrial,,Public Supply,,,,,,,,,,
9581,Municipal/Industrial,,Public Supply,,,,,,,,,,
9582,Municipal/Industrial,,Public Supply,,,,,,,,,,
9583,Municipal/Industrial,,Public Supply,,,,,,,,,,
9584,Municipal/Industrial,,Public Supply,,,,,,,,,,
9585,Municipal/Industrial,,Public Supply,,,,,,,,,,
9586,Municipal/Industrial,,Public Supply,,,,,,,,,,
9587,Municipal/Industrial,,Public Supply,,,,,,,,,,
9588,Municipal/Industrial,,Public Supply,,,,,,,,,,
9589,Municipal/Industrial,,Public Supply,,,,,,,,,,
9590,Municipal/Industrial,,Public Supply,,,,,,,,,,
9591,Municipal/Industrial,,Public Supply,,,,,,,,,,
9592,Municipal/Industrial,,Public Supply,,,,,,,,,,
9593,Municipal/Industrial,,Public Supply,,,,,,,,,,
9594,Municipal/Industrial,,Public Supply,,,,,,,,,,
9595,Municipal/Industrial,,Public Supply,,,,,,,,,,
9596,Municipal/Industrial,,Public Supply,,,,,,,,,,
9597,Municipal/Industrial,,Public Supply,,,,,,,,,,
9598,Municipal/Industrial,,Public Supply,,,,,,,,,,
9599,Municipal/Industrial,,Public Supply,,,,,,,,,,
9600,Municipal/Industrial,,Public Supply,,,,,,,,,,
9601,Municipal/Industrial,,Public Supply,,,,,,,,,,
9602,Municipal/Industrial,,Public Supply,,,,,,,,,,
9603,Municipal/Industrial,,Public Supply,,,,,,,,,,
9604,Municipal/Industrial,,Public Supply,,,,,,,,,,
9605,Municipal/Industrial,,Public Supply,,,,,,,,,,
9606,Municipal/Industrial,,Public Supply,,,,,,,,,,
9607,Municipal/Industrial,,Public Supply,,,,,,,,,,
9608,Municipal/Industrial,,Public Supply,,,,,,,,,,
9609,Municipal/Industrial,,Public Supply,,,,,,,,,,
9610,Municipal/Industrial,,Public Supply,,,,,,,,,,
9611,Municipal/Industrial,,Public Supply,,,,,,,,,,
9612,Municipal/Industrial,,Public Supply,,,,,,,,,,
9613,Municipal/Industrial,,Public Supply,,,,,,,,,,
9614,Municipal/Industrial,,Public Supply,,,,,,,,,,
9615,Municipal/Industrial,,Public Supply,,,,,,,,,,
9616,Municipal/Industrial,,Public Supply,,,,,,,,,,
9617,Municipal/Industrial,,Public Supply,,,,,,,,,,
9618,Municipal/Industrial,,Public Supply,,,,,,,,,,
9619,Municipal/Industrial,,Public Supply,,,,,,,,,,
9620,Municipal/Industrial,,Public Supply,,,,,,,,,,
9621,Municipal/Industrial,,Public Supply,,,,,,,,,,
9622,Municipal/Industrial,,Public Supply,,,,,,,,,,
9623,Municipal/Industrial,,Public Supply,,,,,,,,,,
9624,Municipal/Industrial,,Public Supply,,,,,,,,,,
9625,Municipal/Industrial,,Public Supply,,,,,,,,,,
9626,Municipal/Industrial,,Public Supply,,,,,,,,,,
9627,Municipal/Industrial,,Public Supply,,,,,,,,,,
9628,Municipal/Industrial,,Public Supply,,,,,,,,,,
9629,Municipal/Industrial,,Public Supply,,,,,,,,,,
9630,Municipal/Industrial,,Public Supply,,,,,,,,,,
9631,Municipal/Industrial,,Public Supply,,,,,,,,,,
9632,Municipal/Industrial,,Public Supply,,,,,,,,,,
9633,Municipal/Industrial,,Public Supply,,,,,,,,,,
9634,Municipal/Industrial,,Public Supply,,,,,,,,,,
9635,Municipal/Industrial,,Public Supply,,,,,,,,,,
9636,Municipal/Industrial,,Public Supply,,,,,,,,,,
9637,Municipal/Industrial,,Public Supply,,,,,,,,,,
9638,Municipal/Industrial,,Public Supply,,,,,,,,,,
9639,Municipal/Industrial,,Public Supply,,,,,,,,,,
9640,Municipal/Industrial,,Public Supply,,,,,,,,,,
9641,Municipal/Industrial,,Public Supply,,,,,,,,,,
9642,Municipal/Industrial,,Public Supply,,,,,,,,,,
9643,Municipal/Industrial,,Public Supply,,,,,,,,,,
9644,Municipal/Industrial,,Public Supply,,,,,,,,,,
9645,Municipal/Industrial,,Public Supply,,,,,,,,,,
9646,Municipal/Industrial,,Public Supply,,,,,,,,,,
9647,Municipal/Industrial,,Public Supply,,,,,,,,,,
9648,Municipal/Industrial,,Public Supply,,,,,,,,,,
9649,Municipal/Industrial,,Public Supply,,,,,,,,,,
9650,Municipal/Industrial,,Public Supply,,,,,,,,,,
9651,Municipal/Industrial,,Public Supply,,,,,,,,,,
9652,Municipal/Industrial,,Public Supply,,,,,,,,,,
9653,Municipal/Industrial,,Public Supply,,,,,,,,,,
9654,Municipal/Industrial,,Public Supply,,,,,,,,,,
