BeneficialUseCategory,PrimaryUseCategory,USGSCategoryNameCV,NAICSCodeNameCV
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
Municipal/Industrial,Municipal/Industrial,Public Supply,Water Supply
