WaterSourceID,WaterSourceUUID,WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry
1920,1920,Torso Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1921,1921,Tow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1922,1922,Tracy Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1923,1923,Traer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1924,1924,Trail Canon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1925,1925,Trail Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1926,1926,Trail Canyon Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1927,1927,Trail Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1928,1928,Trail Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1929,1929,Trail Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1930,1930,Trap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1931,1931,Travis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1932,1932,Treasure Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1933,1933,Trementina Creek (AKA Al,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1934,1934,Trinchera Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1935,1935,TRINIDAD SANDSTONE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1936,1936,Trollop Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1937,1937,Troublesome Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1938,1938,Trough Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1939,1939,Trout Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1940,1940,True Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1941,1941,Truesdell Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1942,1942,Trujillo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1943,1943,Trull Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1944,1944,Trumble Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1945,1945,Tschuddi Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1946,1946,Tumble Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1947,1947,Tunnel Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1948,1948,Turkey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1949,1949,Turkey Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1950,1950,Turner Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1951,1951,Turners Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1952,1952,Turret Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1953,1953,Tuttle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1954,1954,Twelvemile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1955,1955,Twelvemile Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1956,1956,Twentyeight Hole Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1957,1957,Twentytwo Slough,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1958,1958,Twin Cabin Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1959,1959,Twin Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1960,1960,Twin Wash,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1961,1961,Two Butte Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1962,1962,Two Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1963,1963,Two Mile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1964,1964,Two Springs Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1965,1965,Twobit Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1966,1966,Twomile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1967,1967,Uncompahgre River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1968,1968,UNCONFINED SAN LUIS VALL,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1969,1969,Unknown_Fresh_Source,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1970,1970,UPPER ARAPAHOE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1971,1971,UPPER BLACK SQUIRREL CRE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1972,1972,UPPER CROW CREEK,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1973,1973,UPPER DAWSON,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1974,1974,UPPER PIERRE,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1975,1975,Urraca Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1976,1976,Ute Bill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1977,1977,Ute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1978,1978,Valdez Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1979,1979,Vallecito Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1980,1980,Vallejo Arroya,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1981,1981,Vallejos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1982,1982,Van Bibber Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1983,1983,Van Bremer Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1984,1984,Van Tassel Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1985,1985,Vance Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1986,1986,Vasquez Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1987,1987,Vaughn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1988,1988,Veatch Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1989,1989,Vega Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1990,1990,Venable Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1991,1991,Vendett Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1992,1992,Ventero Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1993,1993,Veo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1994,1994,Vermillion Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1995,1995,Villareal Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1996,1996,Waddle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1997,1997,Wagon Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1998,1998,Wagon Tongue Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
1999,1999,Wagonwheel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2000,2000,Wahatoya Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2001,2001,Walden Hollow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2002,2002,Wallace Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2003,2003,Wallace Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2004,2004,Walnut Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2005,2005,Walton Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2006,2006,Wannamaker Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2007,2007,Ward Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2008,2008,Warren Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2009,2009,Warren Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2010,2010,Warren Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2011,2011,Washington Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2012,2012,Washout Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2013,2013,Waste Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2014,2014,Waterbury Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2015,2015,Watering Trough Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2016,2016,Watson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2017,2017,Waverly Drainage Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2018,2018,Ways Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2019,2019,Weaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2020,2020,Weber Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2021,2021,Weir Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2022,2022,Weminuche Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2023,2023,Werner Arroyo,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2024,2024,West Alder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2025,2025,West Beaver Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2026,2026,West Bellows Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2027,2027,West Bijou Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2028,2028,West Branch Cottonwood C,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2029,2029,West Branch Laramie Rive,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2030,2030,West Carrizo Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2031,2031,West Cherry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2032,2032,West Chicago Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2033,2033,West Clay Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2034,2034,West Coal Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2035,2035,West Coulter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2036,2036,West Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2037,2037,West Divide Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2038,2038,West Dolores River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2039,2039,West Douglas Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2040,2040,West Elk Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2041,2041,West Evacuation Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2042,2042,West Fish Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2043,2043,West Fork Clear Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2044,2044,West Fork Encampment Riv,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2045,2045,West Fork Fawn Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2046,2046,West Fork North Fork Elk,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2047,2047,West Fork Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2048,2048,West Fork Pinos Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2049,2049,West Fork San Francisco ,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2050,2050,West Fork San Juan River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2051,2051,West Fork Stewart Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2052,2052,West Fork Whiskey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2053,2053,West Fourmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2054,2054,West Hunter Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2055,2055,West Kiowa Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2056,2056,West Mamm Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2057,2057,West Mancos River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2058,2058,West Marvine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2059,2059,West Miller Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2060,2060,West Monument Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2061,2061,West Paradox Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2062,2062,West Pass Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2063,2063,West Plum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2064,2064,West Prong South Fork Sl,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2065,2065,West Resort Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2066,2066,West Rifle Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2067,2067,West Roatcap Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2068,2068,West Salt Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2069,2069,West Squirrel Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2070,2070,West Tenmile Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2071,2071,West Tennessee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2072,2072,West Timberlake Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2073,2073,West Toll Gate Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2074,2074,West Ute Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2075,2075,West Willow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2076,2076,Westerly Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2077,2077,Wet Gulch Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2078,2078,Whalen Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2079,2079,Wheeler Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2080,2080,Whetstone Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2081,2081,Whipple Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2082,2082,Whiskey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2083,2083,White Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2084,2084,White River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2085,2085,Whitewater Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2086,2086,Whitney Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2087,2087,Wigwam Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2088,2088,Wild Cherry Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2089,2089,Wild Horse Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2090,2090,Wildcat Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2091,2091,Wildcat Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2092,2092,Wildcat Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2093,2093,Wildhack Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2094,2094,Wiley Drainage Ditch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2095,2095,Wiley Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2096,2096,Wilkins Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2097,2097,Willey Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2098,2098,Williams Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2099,2099,Williams Fork,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2100,2100,Willis Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2101,2101,Willis Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2102,2102,Willow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2103,2103,Willow Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2104,2104,Willow Spring Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2105,2105,Wilmer Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2106,2106,Wilson Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2107,2107,Wilson Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2108,2108,Wilson Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2109,2109,Wind River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2110,2110,Windmill Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2111,2111,Wisp Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2112,2112,Witter Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2113,2113,Wolf Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2114,2114,Wolverine Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2115,2115,Woman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2116,2116,Wommer Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2117,2117,Wommer Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2118,2118,Woodchopper Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2119,2119,Woodchuck Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2120,2120,Woodfern Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2121,2121,Woodland Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2122,2122,Woods Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2123,2123,Woody Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2124,2124,Workman Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2125,2125,Worth Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2126,2126,Wray Gulch,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2127,2127,Yampa River,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2128,2128,Yank Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2129,2129,Yankee Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2130,2130,Yarmony Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2131,2131,Yellow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2132,2132,Yellow Jacket Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2133,2133,Yellowjacket Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2134,2134,Yellowstone Creek (AKA P,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2135,2135,Yerby Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2136,2136,Yoast Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2137,2137,Yockum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2138,2138,Yoder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2139,2139,Young America Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2140,2140,Youngs Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2141,2141,Yule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
2142,2142,Zenobia Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10"
