OrganizationID,ReportingUnitNativeID,ReportingUnitID,VariableSpecificCV,VariableSpecificID,BeneficialUseCategory,USGSCategoryCV,WaterSourceID,WaterSourceID,MethodName,MethodID,ReportYearCV,TimeframeStart,TimeframeEnd,InterbasinTransferFromID,InterbasinTransferToID,Amount,PopulationServed,IrrigatedAcreage,PowerGeneratedGWh,NAICSCodeCV,Geometry,                              ,                              ,,,
1,02-01-02,40,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,158.00,,,,,,                              ,                              ,,,
1,02-01-02,40,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,158.00,,,,,,                              ,                              ,,,
1,02-01-02,40,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,158.00,,,,,,                              ,                              ,,,
1,02-01-02,40,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,158.00,,,,,,                              ,                              ,,,
1,02-01-02,40,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,158.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,181.59,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,176.70,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,176.70,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,176.70,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,176.70,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,176.70,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,153.19,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,153.19,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,153.19,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,153.19,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,153.19,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,154.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,200.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,200.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,200.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,200.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,200.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,220.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,220.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,220.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,220.00,,,,,,                              ,                              ,,,
1,02-01-03,36,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,220.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,245.18,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,236.30,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,236.30,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,236.30,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,236.30,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,236.30,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,306.26,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,306.26,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,306.26,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,306.26,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,306.26,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,76.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,74.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,74.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,74.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,74.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,74.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,17.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,17.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,17.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,17.00,,,,,,                              ,                              ,,,
1,02-01-04,29,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,17.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,274.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,268.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,268.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,268.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,268.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,268.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,149.50,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,149.50,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,149.50,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,149.50,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Groundwater,2,Withdrawal Volume Estimate,6,2014,10/1/2014,9/30/2014,,,149.50,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2004,10/1/2004,9/30/2004,,,59.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2005,10/1/2005,9/30/2005,,,54.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2006,10/1/2006,9/30/2006,,,54.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2007,10/1/2007,9/30/2007,,,54.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2008,10/1/2008,9/30/2008,,,54.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2009,10/1/2009,9/30/2009,,,54.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2010,10/1/2010,9/30/2010,,,20.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2011,10/1/2011,9/30/2011,,,20.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2012,10/1/2012,9/30/2012,,,20.00,,,,,,                              ,                              ,,,
1,02-01-05,27,"Withdrawal, Public Supply",3,Municipal/Industrial,Public Supply,Fresh_Surface,1,Withdrawal Volume Estimate,6,2013,10/1/2013,9/30/2013,,,20.00,,,,,,                              ,                              ,,,
