WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
West Evacuation Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fish Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Clear Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Encampment Riv,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Fawn Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork North Fork Elk,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Pass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Pinos Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork San Francisco ,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork San Juan River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Stewart Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fork Whiskey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Fourmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Hunter Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Kiowa Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Mamm Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Mancos River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Marvine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Miller Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Monument Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Paradox Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Pass Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Plum Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Prong South Fork Sl,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Resort Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Rifle Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Roatcap Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Salt Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Squirrel Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Tenmile Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Tennessee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Timberlake Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Toll Gate Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Ute Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
West Willow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Westerly Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wet Gulch Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whalen Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wheeler Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whetstone Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whipple Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whiskey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
White Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
White River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whitewater Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Whitney Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wigwam Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wild Cherry Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wild Horse Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildcat Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wildhack Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wiley Drainage Ditch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wiley Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilkins Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willey Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Williams Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Williams Fork,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willis Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willis Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Willow Spring Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilmer Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wilson Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wind River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Windmill Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wisp Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Witter Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wolf Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wolverine Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wommer Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wommer Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodchopper Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodchuck Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodfern Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woodland Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woods Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Woody Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Workman Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Worth Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Wray Gulch,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yampa River,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yank Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yankee Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yarmony Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellow Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellow Jacket Canyon,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellowjacket Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellowstone Creek (AKA P,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yerby Draw,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yoast Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yockum Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yoder Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Young America Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Youngs Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yule Creek,Uknown,Fresh,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Zenobia Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
