WaterSourceName,WaterSourceTypeCV,WaterQualityIndicatorCV,GNISFeatureNameCV,Geometry,
Yellow Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellow Jacket Canyon,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellowjacket Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yellowstone Creek (AKA P,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yerby Draw,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yoast Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yockum Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yoder Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Young America Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Youngs Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Yule Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
Zenobia Creek,Test,FRESH,9999,"30 10, 40 40, 20 40, 10 20, 30 10",
